prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,orig_group,group,measure,value
5a4a8802817d1800018d2549,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,confidence,1
5a4a8802817d1800018d2549,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,secondsOnTask,17.739
5a4a8802817d1800018d2549,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,accuracy,0.19999999999999996
5a4a8802817d1800018d2549,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,confidence,1
5a4a8802817d1800018d2549,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,secondsOnTask,58.718
5a4a8802817d1800018d2549,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,accuracy,0.6666666666666667
5a4a8802817d1800018d2549,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,confidence,1
5a4a8802817d1800018d2549,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,secondsOnTask,20.77
5a4a8802817d1800018d2549,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,accuracy,0.2222222222222222
5a4a8802817d1800018d2549,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,confidence,1
5a4a8802817d1800018d2549,32,out_med_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_linear,medium_outlier_linear,secondsOnTask,20.249
5a4a8802817d1800018d2549,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,accuracy,1
5a4a8802817d1800018d2549,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,difficulty,1
5a4a8802817d1800018d2549,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,confidence,1
5a4a8802817d1800018d2549,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,secondsOnTask,33.262
5a4a8802817d1800018d2549,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,accuracy,0.7407407407407407
5a4a8802817d1800018d2549,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,difficulty,1
5a4a8802817d1800018d2549,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,confidence,1
5a4a8802817d1800018d2549,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,secondsOnTask,28.915
5a4a8802817d1800018d2549,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,accuracy,1
5a4a8802817d1800018d2549,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,confidence,1
5a4a8802817d1800018d2549,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,secondsOnTask,25.999
5a4a8802817d1800018d2549,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,accuracy,0.6153846153846154
5a4a8802817d1800018d2549,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,difficulty,1
5a4a8802817d1800018d2549,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,confidence,1
5a4a8802817d1800018d2549,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,secondsOnTask,13.849
5f567ed454a3b50b805354db,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,accuracy,1
5f567ed454a3b50b805354db,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,difficulty,2
5f567ed454a3b50b805354db,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,confidence,2
5f567ed454a3b50b805354db,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,secondsOnTask,16.572
5f567ed454a3b50b805354db,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,accuracy,0.6666666666666667
5f567ed454a3b50b805354db,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,difficulty,1
5f567ed454a3b50b805354db,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,confidence,1
5f567ed454a3b50b805354db,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,secondsOnTask,15.093
5f567ed454a3b50b805354db,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,accuracy,1
5f567ed454a3b50b805354db,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,difficulty,1
5f567ed454a3b50b805354db,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,confidence,2
5f567ed454a3b50b805354db,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,secondsOnTask,21.163
5f567ed454a3b50b805354db,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,accuracy,0.4
5f567ed454a3b50b805354db,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,difficulty,1
5f567ed454a3b50b805354db,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,confidence,2
5f567ed454a3b50b805354db,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,secondsOnTask,15.482
5f567ed454a3b50b805354db,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,accuracy,0.6666666666666667
5f567ed454a3b50b805354db,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,difficulty,2
5f567ed454a3b50b805354db,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,confidence,3
5f567ed454a3b50b805354db,31,out_med_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_linear,medium_outlier_linear,secondsOnTask,28.32
