prolificId,type,measure,value
5d87b9f7d049220018d8bfbf,demographics,sex,Male
5d87b9f7d049220018d8bfbf,demographics,student,Yes
5d87b9f7d049220018d8bfbf,results,averageAccuracy,0.7821768707482991
5ef49558d9a3d805bced552d,feedback,How helpful is the “individual selection” of points feature?,4
5ef49558d9a3d805bced552d,feedback,How helpful is the rectangle selection feature?,4
5ef49558d9a3d805bced552d,feedback,How helpful is the paintbrush feature?,5
5ef49558d9a3d805bced552d,feedback,How easy was the prediction interface to use?,3
5ef49558d9a3d805bced552d,feedback,How accurate did you find the predictions?,4
5ef49558d9a3d805bced552d,feedback,How helpful did you find the predictions?,2
5ef49558d9a3d805bced552d,feedback,Do you prefer user-driven or computer supported selections?,1
5ef49558d9a3d805bced552d,feedback,How experienced are you with scatterplots?,4
5ef49558d9a3d805bced552d,feedback,How experienced are you with statistics?,5
5ef49558d9a3d805bced552d,demographics,birthCountry,United Kingdom
5ef49558d9a3d805bced552d,demographics,employment,Unemployed (and job seeking)
5ef49558d9a3d805bced552d,demographics,nationality,United Kingdom
5ef49558d9a3d805bced552d,demographics,sex,Male
5ef49558d9a3d805bced552d,demographics,student,Yes
5ef49558d9a3d805bced552d,results,averageAccuracy,0.5962158734461527
5eea3ef6bc9870075e1da2e0,feedback,How helpful is the “individual selection” of points feature?,4
5eea3ef6bc9870075e1da2e0,feedback,How helpful is the rectangle selection feature?,3
5eea3ef6bc9870075e1da2e0,feedback,How helpful is the paintbrush feature?,4
5eea3ef6bc9870075e1da2e0,feedback,How easy was the prediction interface to use?,4
5eea3ef6bc9870075e1da2e0,feedback,How accurate did you find the predictions?,2
5eea3ef6bc9870075e1da2e0,feedback,How helpful did you find the predictions?,3
5eea3ef6bc9870075e1da2e0,feedback,Do you prefer user-driven or computer supported selections?,2
5eea3ef6bc9870075e1da2e0,feedback,How experienced are you with scatterplots?,5
5eea3ef6bc9870075e1da2e0,feedback,How experienced are you with statistics?,3
5eea3ef6bc9870075e1da2e0,demographics,birthCountry,United Kingdom
5eea3ef6bc9870075e1da2e0,demographics,employment,Unemployed (and job seeking)
5eea3ef6bc9870075e1da2e0,demographics,nationality,United Kingdom
5eea3ef6bc9870075e1da2e0,demographics,sex,Male
5eea3ef6bc9870075e1da2e0,demographics,student,Yes
5eea3ef6bc9870075e1da2e0,results,averageAccuracy,0.6684943977591037
5f4c09077f5251813576c4ee,feedback,How helpful is the “individual selection” of points feature?,4
5f4c09077f5251813576c4ee,feedback,How helpful is the rectangle selection feature?,2
5f4c09077f5251813576c4ee,feedback,How helpful is the paintbrush feature?,4
5f4c09077f5251813576c4ee,feedback,How easy was the prediction interface to use?,4
5f4c09077f5251813576c4ee,feedback,How accurate did you find the predictions?,4
5f4c09077f5251813576c4ee,feedback,How helpful did you find the predictions?,4
5f4c09077f5251813576c4ee,feedback,Do you prefer user-driven or computer supported selections?,3
5f4c09077f5251813576c4ee,feedback,How experienced are you with scatterplots?,2
5f4c09077f5251813576c4ee,feedback,How experienced are you with statistics?,4
5f4c09077f5251813576c4ee,demographics,birthCountry,United Kingdom
5f4c09077f5251813576c4ee,demographics,employment,Unemployed (and job seeking)
5f4c09077f5251813576c4ee,demographics,nationality,Portugal
5f4c09077f5251813576c4ee,demographics,sex,Male
5f4c09077f5251813576c4ee,demographics,student,Yes
5f4c09077f5251813576c4ee,results,averageAccuracy,0.7967246898759505
5c5baaec192d350001d5c8e4,feedback,How helpful is the “individual selection” of points feature?,4
5c5baaec192d350001d5c8e4,feedback,How helpful is the rectangle selection feature?,2
5c5baaec192d350001d5c8e4,feedback,How helpful is the paintbrush feature?,5
5c5baaec192d350001d5c8e4,feedback,How easy was the prediction interface to use?,4
5c5baaec192d350001d5c8e4,feedback,How accurate did you find the predictions?,5
5c5baaec192d350001d5c8e4,feedback,How helpful did you find the predictions?,4
5c5baaec192d350001d5c8e4,feedback,Do you prefer user-driven or computer supported selections?,2
5c5baaec192d350001d5c8e4,feedback,How experienced are you with scatterplots?,4
5c5baaec192d350001d5c8e4,feedback,How experienced are you with statistics?,4
5c5baaec192d350001d5c8e4,demographics,birthCountry,Portugal
5c5baaec192d350001d5c8e4,demographics,employment,Unemployed (and job seeking)
5c5baaec192d350001d5c8e4,demographics,nationality,Portugal
5c5baaec192d350001d5c8e4,demographics,sex,Male
5c5baaec192d350001d5c8e4,demographics,student,No
5c5baaec192d350001d5c8e4,results,averageAccuracy,0.5113883877234378
5e6796a0ae143c03b3033195,feedback,How helpful is the “individual selection” of points feature?,2
5e6796a0ae143c03b3033195,feedback,How helpful is the rectangle selection feature?,2
5e6796a0ae143c03b3033195,feedback,How helpful is the paintbrush feature?,5
5e6796a0ae143c03b3033195,feedback,How easy was the prediction interface to use?,5
5e6796a0ae143c03b3033195,feedback,How accurate did you find the predictions?,3
5e6796a0ae143c03b3033195,feedback,How helpful did you find the predictions?,5
5e6796a0ae143c03b3033195,feedback,Do you prefer user-driven or computer supported selections?,5
5e6796a0ae143c03b3033195,feedback,How experienced are you with scatterplots?,3
5e6796a0ae143c03b3033195,feedback,How experienced are you with statistics?,3
5e6796a0ae143c03b3033195,demographics,birthCountry,Poland
5e6796a0ae143c03b3033195,demographics,employment,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5e6796a0ae143c03b3033195,demographics,nationality,Poland
5e6796a0ae143c03b3033195,demographics,sex,Male
5e6796a0ae143c03b3033195,demographics,student,Yes
5e6796a0ae143c03b3033195,results,averageAccuracy,0.5400850340136055
5bef0e8f1e78580001dbedf1,feedback,How helpful is the “individual selection” of points feature?,2
5bef0e8f1e78580001dbedf1,feedback,How helpful is the rectangle selection feature?,1
5bef0e8f1e78580001dbedf1,feedback,How helpful is the paintbrush feature?,1
5bef0e8f1e78580001dbedf1,feedback,How easy was the prediction interface to use?,3
5bef0e8f1e78580001dbedf1,feedback,How accurate did you find the predictions?,2
5bef0e8f1e78580001dbedf1,feedback,How helpful did you find the predictions?,3
5bef0e8f1e78580001dbedf1,feedback,Do you prefer user-driven or computer supported selections?,1
5bef0e8f1e78580001dbedf1,feedback,How experienced are you with scatterplots?,1
5bef0e8f1e78580001dbedf1,feedback,How experienced are you with statistics?,2
5bef0e8f1e78580001dbedf1,demographics,birthCountry,Poland
5bef0e8f1e78580001dbedf1,demographics,employment,Unemployed (and job seeking)
5bef0e8f1e78580001dbedf1,demographics,nationality,Poland
5bef0e8f1e78580001dbedf1,demographics,sex,Male
5bef0e8f1e78580001dbedf1,demographics,student,No
5bef0e8f1e78580001dbedf1,results,averageAccuracy,0.67061137275423
5d391da321c802001a00cf6b,feedback,How helpful is the “individual selection” of points feature?,5
5d391da321c802001a00cf6b,feedback,How helpful is the rectangle selection feature?,5
5d391da321c802001a00cf6b,feedback,How helpful is the paintbrush feature?,5
5d391da321c802001a00cf6b,feedback,How easy was the prediction interface to use?,5
5d391da321c802001a00cf6b,feedback,How accurate did you find the predictions?,5
5d391da321c802001a00cf6b,feedback,How helpful did you find the predictions?,5
5d391da321c802001a00cf6b,feedback,Do you prefer user-driven or computer supported selections?,4
5d391da321c802001a00cf6b,feedback,How experienced are you with scatterplots?,1
5d391da321c802001a00cf6b,feedback,How experienced are you with statistics?,2
5d391da321c802001a00cf6b,demographics,birthCountry,Togo
5d391da321c802001a00cf6b,demographics,employment,Full-Time
5d391da321c802001a00cf6b,demographics,nationality,United Kingdom
5d391da321c802001a00cf6b,demographics,sex,Female
5d391da321c802001a00cf6b,demographics,student,No
5d391da321c802001a00cf6b,results,averageAccuracy,0.54531012404962
5f57c66f9524b62ca5ba27d4,feedback,How helpful is the “individual selection” of points feature?,1
5f57c66f9524b62ca5ba27d4,feedback,How helpful is the rectangle selection feature?,1
5f57c66f9524b62ca5ba27d4,feedback,How helpful is the paintbrush feature?,5
5f57c66f9524b62ca5ba27d4,feedback,How easy was the prediction interface to use?,4
5f57c66f9524b62ca5ba27d4,feedback,How accurate did you find the predictions?,4
5f57c66f9524b62ca5ba27d4,feedback,How helpful did you find the predictions?,2
5f57c66f9524b62ca5ba27d4,feedback,Do you prefer user-driven or computer supported selections?,2
5f57c66f9524b62ca5ba27d4,feedback,How experienced are you with scatterplots?,5
5f57c66f9524b62ca5ba27d4,feedback,How experienced are you with statistics?,2
5f57c66f9524b62ca5ba27d4,demographics,birthCountry,Chile
5f57c66f9524b62ca5ba27d4,demographics,employment,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5f57c66f9524b62ca5ba27d4,demographics,nationality,Chile
5f57c66f9524b62ca5ba27d4,demographics,sex,Male
5f57c66f9524b62ca5ba27d4,demographics,student,Yes
5f57c66f9524b62ca5ba27d4,results,averageAccuracy,0.8920545141133377
5e9b9eaee0e30b0b27983c50,feedback,How helpful is the “individual selection” of points feature?,4
5e9b9eaee0e30b0b27983c50,feedback,How helpful is the rectangle selection feature?,3
5e9b9eaee0e30b0b27983c50,feedback,How helpful is the paintbrush feature?,5
5e9b9eaee0e30b0b27983c50,feedback,How easy was the prediction interface to use?,5
5e9b9eaee0e30b0b27983c50,feedback,How accurate did you find the predictions?,4
5e9b9eaee0e30b0b27983c50,feedback,How helpful did you find the predictions?,4
5e9b9eaee0e30b0b27983c50,feedback,Do you prefer user-driven or computer supported selections?,4
5e9b9eaee0e30b0b27983c50,feedback,How experienced are you with scatterplots?,4
5e9b9eaee0e30b0b27983c50,feedback,How experienced are you with statistics?,4
5e9b9eaee0e30b0b27983c50,demographics,birthCountry,China
5e9b9eaee0e30b0b27983c50,demographics,employment,Other
5e9b9eaee0e30b0b27983c50,demographics,nationality,United Kingdom
5e9b9eaee0e30b0b27983c50,demographics,sex,Female
5e9b9eaee0e30b0b27983c50,demographics,student,Yes
5e9b9eaee0e30b0b27983c50,results,averageAccuracy,0.6735584233693477
5f4e76560bf65505c2d9d781,feedback,How helpful is the “individual selection” of points feature?,1
5f4e76560bf65505c2d9d781,feedback,How helpful is the rectangle selection feature?,2
5f4e76560bf65505c2d9d781,feedback,How helpful is the paintbrush feature?,5
5f4e76560bf65505c2d9d781,feedback,How easy was the prediction interface to use?,5
5f4e76560bf65505c2d9d781,feedback,How accurate did you find the predictions?,3
5f4e76560bf65505c2d9d781,feedback,How helpful did you find the predictions?,4
5f4e76560bf65505c2d9d781,feedback,Do you prefer user-driven or computer supported selections?,1
5f4e76560bf65505c2d9d781,feedback,How experienced are you with scatterplots?,3
5f4e76560bf65505c2d9d781,feedback,How experienced are you with statistics?,4
5f4e76560bf65505c2d9d781,demographics,birthCountry,Poland
5f4e76560bf65505c2d9d781,demographics,employment,Unemployed (and job seeking)
5f4e76560bf65505c2d9d781,demographics,nationality,Poland
5f4e76560bf65505c2d9d781,demographics,sex,Male
5f4e76560bf65505c2d9d781,demographics,student,Yes
5f4e76560bf65505c2d9d781,results,averageAccuracy,0.694646127681842
5f32a496a026e809d7d55cbd,feedback,How helpful is the “individual selection” of points feature?,2
5f32a496a026e809d7d55cbd,feedback,How helpful is the rectangle selection feature?,1
5f32a496a026e809d7d55cbd,feedback,How helpful is the paintbrush feature?,5
5f32a496a026e809d7d55cbd,feedback,How easy was the prediction interface to use?,4
5f32a496a026e809d7d55cbd,feedback,How accurate did you find the predictions?,3
5f32a496a026e809d7d55cbd,feedback,How helpful did you find the predictions?,1
5f32a496a026e809d7d55cbd,feedback,Do you prefer user-driven or computer supported selections?,4
5f32a496a026e809d7d55cbd,feedback,How experienced are you with scatterplots?,5
5f32a496a026e809d7d55cbd,feedback,How experienced are you with statistics?,5
5f32a496a026e809d7d55cbd,demographics,birthCountry,Canada
5f32a496a026e809d7d55cbd,demographics,employment,Full-Time
5f32a496a026e809d7d55cbd,demographics,nationality,Canada
5f32a496a026e809d7d55cbd,demographics,sex,Male
5f32a496a026e809d7d55cbd,demographics,student,No
5f32a496a026e809d7d55cbd,results,averageAccuracy,0.5169605526748383
5dd6d2d11228d9667276c3b7,feedback,How helpful is the “individual selection” of points feature?,5
5dd6d2d11228d9667276c3b7,feedback,How helpful is the rectangle selection feature?,4
5dd6d2d11228d9667276c3b7,feedback,How helpful is the paintbrush feature?,5
5dd6d2d11228d9667276c3b7,feedback,How easy was the prediction interface to use?,5
5dd6d2d11228d9667276c3b7,feedback,How accurate did you find the predictions?,4
5dd6d2d11228d9667276c3b7,feedback,How helpful did you find the predictions?,4
5dd6d2d11228d9667276c3b7,feedback,Do you prefer user-driven or computer supported selections?,2
5dd6d2d11228d9667276c3b7,feedback,How experienced are you with scatterplots?,4
5dd6d2d11228d9667276c3b7,feedback,How experienced are you with statistics?,4
5dd6d2d11228d9667276c3b7,demographics,birthCountry,Philippines
5dd6d2d11228d9667276c3b7,demographics,employment,Other
5dd6d2d11228d9667276c3b7,demographics,nationality,United States
5dd6d2d11228d9667276c3b7,demographics,sex,Male
5dd6d2d11228d9667276c3b7,demographics,student,No
5dd6d2d11228d9667276c3b7,results,averageAccuracy,0.6656351584923014
5eeb7b4164ff080a9e23701b,feedback,How helpful is the “individual selection” of points feature?,2
5eeb7b4164ff080a9e23701b,feedback,How helpful is the rectangle selection feature?,2
5eeb7b4164ff080a9e23701b,feedback,How helpful is the paintbrush feature?,3
5eeb7b4164ff080a9e23701b,feedback,How easy was the prediction interface to use?,5
5eeb7b4164ff080a9e23701b,feedback,How accurate did you find the predictions?,5
5eeb7b4164ff080a9e23701b,feedback,How helpful did you find the predictions?,5
5eeb7b4164ff080a9e23701b,feedback,Do you prefer user-driven or computer supported selections?,4
5eeb7b4164ff080a9e23701b,feedback,How experienced are you with scatterplots?,2
5eeb7b4164ff080a9e23701b,feedback,How experienced are you with statistics?,3
5eeb7b4164ff080a9e23701b,demographics,birthCountry,Poland
5eeb7b4164ff080a9e23701b,demographics,employment,Full-Time
5eeb7b4164ff080a9e23701b,demographics,nationality,Poland
5eeb7b4164ff080a9e23701b,demographics,sex,Male
5eeb7b4164ff080a9e23701b,demographics,student,No
5eeb7b4164ff080a9e23701b,results,averageAccuracy,0.5527223431669082
5ea93d40fb690101aa21e97a,feedback,How helpful is the “individual selection” of points feature?,1
5ea93d40fb690101aa21e97a,feedback,How helpful is the rectangle selection feature?,4
5ea93d40fb690101aa21e97a,feedback,How helpful is the paintbrush feature?,5
5ea93d40fb690101aa21e97a,feedback,How easy was the prediction interface to use?,4
5ea93d40fb690101aa21e97a,feedback,How accurate did you find the predictions?,5
5ea93d40fb690101aa21e97a,feedback,How helpful did you find the predictions?,5
5ea93d40fb690101aa21e97a,feedback,Do you prefer user-driven or computer supported selections?,4
5ea93d40fb690101aa21e97a,feedback,How experienced are you with scatterplots?,1
5ea93d40fb690101aa21e97a,feedback,How experienced are you with statistics?,1
5ea93d40fb690101aa21e97a,demographics,birthCountry,Poland
5ea93d40fb690101aa21e97a,demographics,employment,"Not in paid work (e.g. homemaker', 'retired or disabled)"
5ea93d40fb690101aa21e97a,demographics,nationality,Poland
5ea93d40fb690101aa21e97a,demographics,sex,Female
5ea93d40fb690101aa21e97a,demographics,student,No
5ea93d40fb690101aa21e97a,results,averageAccuracy,0.7241562009419151
5f2a020652f67f1c74e72b83,feedback,How helpful is the “individual selection” of points feature?,4
5f2a020652f67f1c74e72b83,feedback,How helpful is the rectangle selection feature?,3
5f2a020652f67f1c74e72b83,feedback,How helpful is the paintbrush feature?,4
5f2a020652f67f1c74e72b83,feedback,How easy was the prediction interface to use?,4
5f2a020652f67f1c74e72b83,feedback,How accurate did you find the predictions?,3
5f2a020652f67f1c74e72b83,feedback,How helpful did you find the predictions?,4
5f2a020652f67f1c74e72b83,feedback,Do you prefer user-driven or computer supported selections?,3
5f2a020652f67f1c74e72b83,feedback,How experienced are you with scatterplots?,2
5f2a020652f67f1c74e72b83,feedback,How experienced are you with statistics?,4
5f2a020652f67f1c74e72b83,demographics,birthCountry,Portugal
5f2a020652f67f1c74e72b83,demographics,employment,Other
5f2a020652f67f1c74e72b83,demographics,nationality,Portugal
5f2a020652f67f1c74e72b83,demographics,sex,Male
5f2a020652f67f1c74e72b83,demographics,student,Yes
5f2a020652f67f1c74e72b83,results,averageAccuracy,0.702468679779604
5f41b3e5d54b8c16a59402f1,feedback,How helpful is the “individual selection” of points feature?,4
5f41b3e5d54b8c16a59402f1,feedback,How helpful is the rectangle selection feature?,2
5f41b3e5d54b8c16a59402f1,feedback,How helpful is the paintbrush feature?,5
5f41b3e5d54b8c16a59402f1,feedback,How easy was the prediction interface to use?,5
5f41b3e5d54b8c16a59402f1,feedback,How accurate did you find the predictions?,4
5f41b3e5d54b8c16a59402f1,feedback,How helpful did you find the predictions?,4
5f41b3e5d54b8c16a59402f1,feedback,Do you prefer user-driven or computer supported selections?,4
5f41b3e5d54b8c16a59402f1,feedback,How experienced are you with scatterplots?,1
5f41b3e5d54b8c16a59402f1,feedback,How experienced are you with statistics?,1
5f41b3e5d54b8c16a59402f1,demographics,birthCountry,United States
5f41b3e5d54b8c16a59402f1,demographics,employment,Unemployed (and job seeking)
5f41b3e5d54b8c16a59402f1,demographics,nationality,United States
5f41b3e5d54b8c16a59402f1,demographics,sex,Female
5f41b3e5d54b8c16a59402f1,demographics,student,No
5f41b3e5d54b8c16a59402f1,results,averageAccuracy,0.6535163064398629
5dd954f1e08a368cd335e1af,feedback,How helpful is the “individual selection” of points feature?,4
5dd954f1e08a368cd335e1af,feedback,How helpful is the rectangle selection feature?,2
5dd954f1e08a368cd335e1af,feedback,How helpful is the paintbrush feature?,4
5dd954f1e08a368cd335e1af,feedback,How easy was the prediction interface to use?,5
5dd954f1e08a368cd335e1af,feedback,How accurate did you find the predictions?,5
5dd954f1e08a368cd335e1af,feedback,How helpful did you find the predictions?,5
5dd954f1e08a368cd335e1af,feedback,Do you prefer user-driven or computer supported selections?,4
5dd954f1e08a368cd335e1af,feedback,How experienced are you with scatterplots?,5
5dd954f1e08a368cd335e1af,feedback,How experienced are you with statistics?,4
5dd954f1e08a368cd335e1af,demographics,birthCountry,Greece
5dd954f1e08a368cd335e1af,demographics,employment,Part-Time
5dd954f1e08a368cd335e1af,demographics,nationality,Greece
5dd954f1e08a368cd335e1af,demographics,sex,Male
5dd954f1e08a368cd335e1af,demographics,student,Yes
5dd954f1e08a368cd335e1af,results,averageAccuracy,0.6902876535229476
5f07759f859dcb38b8d4c6b5,feedback,How helpful is the “individual selection” of points feature?,3
5f07759f859dcb38b8d4c6b5,feedback,How helpful is the rectangle selection feature?,2
5f07759f859dcb38b8d4c6b5,feedback,How helpful is the paintbrush feature?,5
5f07759f859dcb38b8d4c6b5,feedback,How easy was the prediction interface to use?,4
5f07759f859dcb38b8d4c6b5,feedback,How accurate did you find the predictions?,5
5f07759f859dcb38b8d4c6b5,feedback,How helpful did you find the predictions?,5
5f07759f859dcb38b8d4c6b5,feedback,Do you prefer user-driven or computer supported selections?,5
5f07759f859dcb38b8d4c6b5,feedback,How experienced are you with scatterplots?,1
5f07759f859dcb38b8d4c6b5,feedback,How experienced are you with statistics?,1
5f07759f859dcb38b8d4c6b5,demographics,birthCountry,Estonia
5f07759f859dcb38b8d4c6b5,demographics,employment,Due to start a new job within the next month
5f07759f859dcb38b8d4c6b5,demographics,nationality,Estonia
5f07759f859dcb38b8d4c6b5,demographics,sex,Male
5f07759f859dcb38b8d4c6b5,demographics,student,Yes
5f07759f859dcb38b8d4c6b5,results,averageAccuracy,0.6341648430934146
5f3a9a7746aeb90f4525893c,feedback,How helpful is the “individual selection” of points feature?,4
5f3a9a7746aeb90f4525893c,feedback,How helpful is the rectangle selection feature?,3
5f3a9a7746aeb90f4525893c,feedback,How helpful is the paintbrush feature?,5
5f3a9a7746aeb90f4525893c,feedback,How easy was the prediction interface to use?,5
5f3a9a7746aeb90f4525893c,feedback,How accurate did you find the predictions?,3
5f3a9a7746aeb90f4525893c,feedback,How helpful did you find the predictions?,3
5f3a9a7746aeb90f4525893c,feedback,Do you prefer user-driven or computer supported selections?,1
5f3a9a7746aeb90f4525893c,feedback,How experienced are you with scatterplots?,5
5f3a9a7746aeb90f4525893c,feedback,How experienced are you with statistics?,5
5f3a9a7746aeb90f4525893c,demographics,birthCountry,United Kingdom
5f3a9a7746aeb90f4525893c,demographics,employment,Part-Time
5f3a9a7746aeb90f4525893c,demographics,nationality,United Kingdom
5f3a9a7746aeb90f4525893c,demographics,sex,Male
5f3a9a7746aeb90f4525893c,demographics,student,Yes
5f3a9a7746aeb90f4525893c,results,averageAccuracy,0.6779452665620292
5ee19552fb6eba1caba328ae,feedback,How helpful is the “individual selection” of points feature?,5
5ee19552fb6eba1caba328ae,feedback,How helpful is the rectangle selection feature?,3
5ee19552fb6eba1caba328ae,feedback,How helpful is the paintbrush feature?,3
5ee19552fb6eba1caba328ae,feedback,How easy was the prediction interface to use?,5
5ee19552fb6eba1caba328ae,feedback,How accurate did you find the predictions?,4
5ee19552fb6eba1caba328ae,feedback,How helpful did you find the predictions?,5
5ee19552fb6eba1caba328ae,feedback,Do you prefer user-driven or computer supported selections?,4
5ee19552fb6eba1caba328ae,feedback,How experienced are you with scatterplots?,2
5ee19552fb6eba1caba328ae,feedback,How experienced are you with statistics?,3
5ee19552fb6eba1caba328ae,demographics,birthCountry,Canada
5ee19552fb6eba1caba328ae,demographics,employment,Full-Time
5ee19552fb6eba1caba328ae,demographics,nationality,Canada
5ee19552fb6eba1caba328ae,demographics,sex,Female
5ee19552fb6eba1caba328ae,demographics,student,Yes
5ee19552fb6eba1caba328ae,results,averageAccuracy,0.8126797642133777
5d7e6ca9e7d6cc0018914ee9,feedback,How helpful is the “individual selection” of points feature?,4
5d7e6ca9e7d6cc0018914ee9,feedback,How helpful is the rectangle selection feature?,1
5d7e6ca9e7d6cc0018914ee9,feedback,How helpful is the paintbrush feature?,5
5d7e6ca9e7d6cc0018914ee9,feedback,How easy was the prediction interface to use?,5
5d7e6ca9e7d6cc0018914ee9,feedback,How accurate did you find the predictions?,4
5d7e6ca9e7d6cc0018914ee9,feedback,How helpful did you find the predictions?,4
5d7e6ca9e7d6cc0018914ee9,feedback,Do you prefer user-driven or computer supported selections?,3
5d7e6ca9e7d6cc0018914ee9,feedback,How experienced are you with scatterplots?,1
5d7e6ca9e7d6cc0018914ee9,feedback,How experienced are you with statistics?,2
5d7e6ca9e7d6cc0018914ee9,demographics,birthCountry,Poland
5d7e6ca9e7d6cc0018914ee9,demographics,employment,Part-Time
5d7e6ca9e7d6cc0018914ee9,demographics,nationality,Poland
5d7e6ca9e7d6cc0018914ee9,demographics,sex,Female
5d7e6ca9e7d6cc0018914ee9,demographics,student,Yes
5d7e6ca9e7d6cc0018914ee9,results,averageAccuracy,0.5213499627466046
5d775016384b51001555a7d0,feedback,How helpful is the “individual selection” of points feature?,3
5d775016384b51001555a7d0,feedback,How helpful is the rectangle selection feature?,5
5d775016384b51001555a7d0,feedback,How helpful is the paintbrush feature?,3
5d775016384b51001555a7d0,feedback,How easy was the prediction interface to use?,5
5d775016384b51001555a7d0,feedback,How accurate did you find the predictions?,4
5d775016384b51001555a7d0,feedback,How helpful did you find the predictions?,5
5d775016384b51001555a7d0,feedback,Do you prefer user-driven or computer supported selections?,4
5d775016384b51001555a7d0,feedback,How experienced are you with scatterplots?,1
5d775016384b51001555a7d0,feedback,How experienced are you with statistics?,4
5d775016384b51001555a7d0,demographics,birthCountry,Poland
5d775016384b51001555a7d0,demographics,employment,Full-Time
5d775016384b51001555a7d0,demographics,nationality,Poland
5d775016384b51001555a7d0,demographics,sex,Male
5d775016384b51001555a7d0,demographics,student,No
5d775016384b51001555a7d0,results,averageAccuracy,0.5306318168292958
5f44f0eadbc7ce032d4aff53,feedback,How helpful is the “individual selection” of points feature?,4
5f44f0eadbc7ce032d4aff53,feedback,How helpful is the rectangle selection feature?,1
5f44f0eadbc7ce032d4aff53,feedback,How helpful is the paintbrush feature?,5
5f44f0eadbc7ce032d4aff53,feedback,How easy was the prediction interface to use?,2
5f44f0eadbc7ce032d4aff53,feedback,How accurate did you find the predictions?,4
5f44f0eadbc7ce032d4aff53,feedback,How helpful did you find the predictions?,1
5f44f0eadbc7ce032d4aff53,feedback,Do you prefer user-driven or computer supported selections?,2
5f44f0eadbc7ce032d4aff53,feedback,How experienced are you with scatterplots?,4
5f44f0eadbc7ce032d4aff53,feedback,How experienced are you with statistics?,5
5f44f0eadbc7ce032d4aff53,demographics,birthCountry,United Kingdom
5f44f0eadbc7ce032d4aff53,demographics,employment,Unemployed (and job seeking)
5f44f0eadbc7ce032d4aff53,demographics,nationality,United Kingdom
5f44f0eadbc7ce032d4aff53,demographics,sex,Male
5f44f0eadbc7ce032d4aff53,demographics,student,Yes
5f44f0eadbc7ce032d4aff53,results,averageAccuracy,0.8869614512471655
5f07029606cf5e08f1ac1ec5,feedback,How helpful is the “individual selection” of points feature?,5
5f07029606cf5e08f1ac1ec5,feedback,How helpful is the rectangle selection feature?,2
5f07029606cf5e08f1ac1ec5,feedback,How helpful is the paintbrush feature?,5
5f07029606cf5e08f1ac1ec5,feedback,How easy was the prediction interface to use?,5
5f07029606cf5e08f1ac1ec5,feedback,How accurate did you find the predictions?,5
5f07029606cf5e08f1ac1ec5,feedback,How helpful did you find the predictions?,5
5f07029606cf5e08f1ac1ec5,feedback,Do you prefer user-driven or computer supported selections?,5
5f07029606cf5e08f1ac1ec5,feedback,How experienced are you with scatterplots?,3
5f07029606cf5e08f1ac1ec5,feedback,How experienced are you with statistics?,4
5f07029606cf5e08f1ac1ec5,demographics,birthCountry,Spain
5f07029606cf5e08f1ac1ec5,demographics,employment,Part-Time
5f07029606cf5e08f1ac1ec5,demographics,nationality,Spain
5f07029606cf5e08f1ac1ec5,demographics,sex,Male
5f07029606cf5e08f1ac1ec5,demographics,student,No
5f07029606cf5e08f1ac1ec5,results,averageAccuracy,0.8344374672946102
